"No","Id","Name","Status","Id","GUID","Name","Cron","Domain","Status","Account","Id","Profile Id","Data Pull","Id","Data Pull","Id","Data Pull","Id","Data Pull"
"762","61b1880cecc1e3604658e814","sMedia Test Site",1,"61b185fef590de4a7a989573","15857549","sMedia Test Site","test_smedia_ca","test.smedia.ca",1,"","UA-213557636-1","","","","","","","",""
"375","5fb6cfe24a7927001d9f8c64","Knight Group",1,"5e543ccf8c4b0908b2eb8945","15857477","Rivershore Ram","rivershorechrysler","rivershoreram.ca",1,"false","UA-122092463-25","","","774-051-3798","Yes","1248024908691218","Yes","",""
"694","602e270ec2954e001e38cf6e","Sukhi Bath Motors",0,"602e2710c2954e001e38cf70","15857469","Sukhi Bath Motors","sukhibathmotors","sukhibathmotors.com",1,"false","UA-143782155-46","","","","","","","",""
"496","602e2b61c2954e001e38d8e6","Mercedes-Benz Downtown Calgary",0,"602e2b63c2954e001e38d8e8","15857343","Mercedes-Benz Downtown Calgary","mercedes_benz_downtowncalgaryca","mercedes-benz-downtowncalgary.ca",1,"smediaanalytic","UA-179984697-27","231366958","Yes","","","711131109753966","Yes","",""
"258","602e2c09c2954e001e38da2a","Eastside Kia",0,"602e2c0bc2954e001e38da2c","15857328","Eastside Kia","eastsidekiaca","eastsidekia.ca",1,"smediaanalytic","UA-141626127-7","196951592","Yes","","","","","",""
"488","5fc87c01aec401001d0dbb5d","McFadden Honda",0,"5fc87c0baec401001d0dbb5f","15857104","McFadden Honda","mcfaddenhonda","mcfaddenhonda.ca",0,"smediaanalytic","UA-109667713-22","","","223-400-9942","Yes","1543785875659370","Yes","",""
"551","602e2a0bc2954e001e38d607","Nissan Lloydminster",1,"602e2a0dc2954e001e38d609","15857092","Nissan Lloydminster","nissanlloydminstercom","nissanlloydminster.com",1,"false","UA-161444828-25","","","753-864-8300","Yes","601854700673440","Yes","",""
"753","5fb6c25894138d001dfde4c1","Windsor Ford",0,"5fb6c26094138d001dfde4c3","15857009","Windsor Ford Sales","windsorford","windsorford.com",1,"smediawebmastertool","UA-109667713-23","165558932","Yes","","","1543835245654433","Yes","",""
"129","602e2a7fc2954e001e38d70b","Butler Auto Group",0,"602e2a82c2954e001e38d70d","15761452","Butler Lexus of South Atlanta","butlerlexussouthatlantacom","butlerlexussouthatlanta.com",1,"false","UA-169324917-16","","","","","319400219075970","Yes","",""
"760","602e2a9dc2954e001e38d74a","Wyant (Lakeland Locations)",0,"602e2214c2954e001e38c3c5","15760834","Lakeland Hyundai","lakelandhyundaipa","lakelandhyundaipa.com",1,"false","UA-104745206-15","","","439-815-9399","Yes","1477079238996701","Yes","",""
"103","602e2751c2954e001e38cfff","Benson Group",0,"602e2b93c2954e001e38d946","15760165","Benson NIssan Spartanburg","bensonnissancom","bensonnissan.com",1,"false","UA-179984697-52","","","","","367144024603226","Yes","",""
"100","602e2751c2954e001e38cfff","Benson Group",0,"602e2a38c2954e001e38d66c","15759934","Benson Ford","bensonfordnet","bensonford.net",1,"false","UA-165690643-45","","","","","898501373971291","Yes","",""
"537","602e234ac2954e001e38c6c3","Nelson",1,"602e234cc2954e001e38c6c5","15759332","Nelson Subaru","nelsonsubaru","nelsonsubaru.com",1,"false","UA-111241337-42","","","598-068-1452","Yes","1595361763835114","Yes","156003419","Yes"
"611","5fb6c41794138d001dfde52b","Priority Toyota",1,"5fb6c41f94138d001dfde52d","15759255","Priority Toyota","prioritytoyotaspringfield","prioritytoyotaspringfield.com",1,"false","UA-118985773-39","","","","","268618933796082","Yes","",""
"214","602e227bc2954e001e38c4d3","Covington Honda",0,"602e227dc2954e001e38c4d5","15759148","Covington Honda","covingtonhondanissan","covingtonhonda.com",1,"false","UA-100014029-9","","","","","1401821059855853","Yes","",""
"543","602e234ac2954e001e38c6c3","Nelson",1,"602e2347c2954e001e38c6b7","15758820","Autos By Nelson","autosbynelson","autosbynelson.com",1,"false","UA-111241337-36","","","512-027-9350","Yes","1595387567165867","Yes","156003424","Yes"
"419","602e279dc2954e001e38d0ae","Lia",0,"602e2905c2954e001e38d3c3","15756247","Lia CDJR","liachryslerdodgejeepramcom","liachryslerdodgejeepram.com",1,"smediaanalytic","UA-157545294-7","210887234","Yes","","","450600792894720","Yes","",""
"636","602e22a9c2954e001e38c543","Rohrman Auto Group",0,"602e24d3c2954e001e38ca54","15755253","Bob Rohrman Honda","rohrmanhonda","rohrmanhonda.com",1,"false","UA-6377702-5","","","","","460657341138308","Yes","",""
"343","602e253fc2954e001e38cb5f","Jones Auto Group",0,"602e2541c2954e001e38cb61","15754654","Jones Ford Buckeye","jonesfordbuckeye","jonesfordbuckeye.com",1,"smediaanalytic","UA-134636584-34","192391784","Yes","948-053-4572","Yes","218499156104348","Yes","",""
"597","602e269dc2954e001e38ce76","Performance Auto Group",1,"602e2254c2954e001e38c46d","15754632","Performance Honda Bountiful","performancehondautah","performancehondabountiful.com",1,"false","UA-91021639-24","","","588-065-7546","Yes","1071810226517759","Yes","156002888","Yes"
"750","602e2ad7c2954e001e38d7c6","White Frontier Motors",0,"602e2ad9c2954e001e38d7c8","15754568","White Frontier Motors","whitesfrontiercom","whitesfrontier.com",0,"false","UA-171699954-28","","","","","1154307471617495","Yes","",""
"604","602e2257c2954e001e38c478","Planet Hyundai",0,"602e2259c2954e001e38c47a","15753709","Planet Hyundai","planethyundai","planethyundai.com",1,"false","UA-19112555-1","","","","","1112600785444550","Yes","",""
"210","602e21bac2954e001e38c2e4","Coos Bay Toyota",0,"602e21bcc2954e001e38c2e6","15752782","Coos Bay Toyota","coosbaytoyota","coosbaytoyota.com",1,"false","UA-100014029-12","","","","","1404490926255533","Yes","",""
"484","602e27a2c2954e001e38d0b9","McCords Vancouver Toyota & RV Centre",0,"5fb6c2a894138d001dfde4f5","15752666","McCords Vancouver Toyota & RV Centre","vancouvertoyota","vancouvertoyota.com",1,"false","UA-146366686-36","","","","","783963082037478","Yes","",""
"111","602e2276c2954e001e38c4c8","Bocker Auto Group",0,"602e2465c2954e001e38c94d","15751997","Boeckman Ford Inc","boeckmanford","boeckmanford.net",1,"false","UA-127273656-10","","","","","244254296266142","Yes","",""
"749","602e232bc2954e001e38c67b","White Bear Lincoln",0,"602e232dc2954e001e38c67d","15751680","White Bear Lincoln","whitebearlincoln","whitebearlincoln.com",1,"false","UA-111241337-4","","","244-552-9144","Yes","1561806357190655","Yes","156003276","Yes"
"320","602e228bc2954e001e38c4f8","Heartland Honda",1,"602e228dc2954e001e38c4fa","15750939","Heartland Honda","heartlandhonda","heartlandhonda.com",1,"false","UA-71208701-1","","","302-970-7629","Yes","1410009322370360","Yes","",""
"15","602e2b9bc2954e001e38d95a","Allways",0,"602e2ba2c2954e001e38d965","15750316","Allways CDJR","atascosacdjcom","atascosacdj.com",1,"false","UA-179984697-51","","","","","354056589202919","Yes","",""
"19","602e19ffc2954e001e3783d7","Appel Ford",0,"602e1a03c2954e001e3783d9","15749609","Appel Ford","appelford","appelford.com",1,"smediawebmastertool","UA-104745206-23","160347638","Yes","","","1478766825494609","Yes","",""
"350","602e2295c2954e001e38c512","Just for Fun Honda",0,"602e2297c2954e001e38c514","15749189","Just for Fun Honda","justforfunhonda","justforfunhonda.com",1,"smediawebmastertool","UA-96122244-20","148453628","Yes","735-094-0990","Yes","1340781375959822","Yes","",""
"218","60126be1aa1fc3001e0bfd08","Crown Group",0,"60126befaa1fc3001e0bfd43","15748667","Crown Toyota","crowntoyotaca","crowntoyota.ca",1,"smediaanalytic2","UA-87949600-1","218633084","Yes","371-440-3809","Yes","235962874064230","Yes","",""
"388","602e2509c2954e001e38cad8","Larsen Auto Center",0,"602e250bc2954e001e38cada","15747984","Larsen Auto Center","larsenfrederic","larsenfrederic.com",1,"false","UA-134636584-2","","","259-794-9535","Yes","389014301933067","Yes","",""
"279","602e2476c2954e001e38c977","Fedderly Chrysler Dodge Jeep",0,"602e2478c2954e001e38c979","15747897","Fedderly Chrysler Dodge Jeep","fedderlychryslerdodgejeep","fedderlychryslerdodgejeep.com",1,"smediaanalytic","UA-118985773-44","184485314","Yes","434-979-3525","Yes","2105783146402713","Yes","",""
"519","602e23b5c2954e001e38c7c3","Motor Inn of Spirit Lake",1,"602e23b7c2954e001e38c7c5","15747568","Motor Inn Auto Group","motorinnspiritlake","motorinnautogroup.com",1,"false","UA-113480963-44","","","160-678-4885","Yes","1158184724645507","Yes","156002897","Yes"
"751","602e2318c2954e001e38c64b","White's Canyon Ford",0,"602e231ac2954e001e38c64d","15747310","White's Canyon Ford","whitescanyonford","whitescanyonford.com",1,"false","UA-109667713-27","","","","","1545169075521050","Yes","",""
